,alpha,delta,experiment,filename,filter,h,l,language,make-param,mean,min,s,size,tmean,var
128,,"[2240016, 2262498, 2307899, 2260480, 2258593, 2304465, 2321270, 2269327, 2254915, 2263102, 2259976, 2271949, 2250107, 2269797, 2253098, 2262406, 2262345, 2261273, 2287485, 2418260, 2294525, 2262635, 2252458, 2177856, 2284484, 2277667, 2180604, 2186026, 2223241, 2253357, 2263279, 2263776, 2259888, 2185196, 2245891, 2177216, 2264790, 2184616, 2270385, 2349384, 2184836, 2267679, 2262327, 2329389, 2265932, 2277069, 2191183, 2185753, 2273167, 2178329, 2219418, 2272162, 2265843, 2275450, 2248788, 2252280, 2252317, 2263722, 2257785, 2259405, 2262577, 2264955, 2311685, 2286684, 2256884, 2258691, 2253425, 2296849, 2257496, 2177718, 2253824, 2246538, 2185053, 2179140, 2273150, 2225386, 2277940, 2230060, 2357271, 2238879, 2266082, 2473369, 2297047, 2268624, 2282514, 2284339, 2319474, 2286778, 2261149, 2262879, 2293557, 2177472, 2184896, 2221952, 2246686, 2292336, 2267811, 2301654, 2257687, 2285591]",fixed-pixel-variable-size,fixed 400x400 (1956297539),blur,,,asm2,o3fastshuffles,2260054.71,2177216,,400,2262191.88,2233818542.895202
129,0.14674845465465455,"[2815430, 2323340, 2348010, 2327040, 2336930, 2378937, 2562632, 2405808, 2382762, 2387534, 2466097, 2668798, 2310821, 2308876, 2403751, 2303353, 2303668, 2503092, 2482854, 2307187, 2334854, 2354678, 2579550, 2728542, 2403216, 2416955, 2537465, 2414833, 2442507, 2422509, 6934365, 2411961, 2443772, 2829256, 2303724, 2327385, 2438341, 2327867, 2673763, 2469378, 2415334, 2410605, 2440167, 2310202, 2645098, 2340987, 2304459, 2303817, 2339491, 2306080, 2444718, 2303605, 2414927, 2304435, 2305393, 2526790, 2615718, 2383571, 2392930, 2390847, 2309926, 2308905, 2456862, 2303219, 2303516, 2352787, 2304153, 2311821, 2419932, 2612280, 2416689, 2382750, 2381984, 2422779, 2798473, 2404225, 2388013, 2456357, 2310616, 2307954, 2686962, 2322837, 2302978, 2303769, 2359629, 2365027, 2407821, 2303760, 2303685, 2468051, 2410164, 2383538, 2637474, 2431259, 2359583, 2307133, 2354818, 2324468, 2634144, 2304462]",fixed-pixel-variable-size,fixed 400x400 (1956297539),merge,,,c,o3fastshuffles,2459458.18,2302978,,400,2381455.88,219905882350.97726
130,0.14674845465465455,"[1228794, 1253679, 1223147, 1264070, 1396774, 1244244, 1224151, 1223360, 1246289, 1207691, 1200603, 1192720, 1333898, 1168792, 1164004, 1287107, 1168462, 1163373, 1175672, 1165431, 1163908, 1212402, 1270780, 1172130, 1332393, 1204629, 1203240, 1204819, 1236246, 1225164, 1221303, 1210530, 1209892, 1209062, 1220648, 1167085, 1165711, 1165815, 1163932, 1164081, 1163736, 1165083, 1163706, 1191996, 1213128, 1165517, 1167052, 1163186, 1163778, 1163186, 1163843, 1211698, 1163099, 1165940, 1302003, 1164681, 1164857, 1163727, 1191822, 1166240, 1169628, 1168442, 1167876, 1166234, 1165824, 1352142, 1252495, 1175376, 1159759, 1163551, 1164039, 1163953, 1163319, 1174830, 1208211, 1314763, 1255735, 1261979, 1277872, 1248529, 1244662, 1251713, 1205951, 1213604, 1213906, 1205384, 1203344, 1223541, 1260154, 1169893, 1171915, 1167064, 1167064, 1167234, 1187311, 1165333, 1398865, 1339540, 1171362, 1164836]",fixed-pixel-variable-size,fixed 400x400 (1956297539),merge,,,asm1,o3fastshuffles,1207015.42,1159759,,400,1190474.68,2905939039.337121
131,0.14674845465465455,"[411297, 399766, 400197, 397205, 397505, 472127, 634963, 451642, 397422, 397568, 397276, 407101, 398032, 397252, 397413, 397621, 397024, 397086, 397285, 418641, 397514, 397413, 397487, 409086, 384975, 397044, 397113, 504242, 397499, 397339, 397154, 397348, 397288, 397294, 409893, 397505, 397398, 397223, 397181, 397184, 397139, 397288, 397268, 397131, 397169, 408668, 384958, 385106, 384714, 535361, 384989, 384668, 384677, 384792, 413452, 397276, 397190, 397291, 397246, 397202, 396964, 401101, 397577, 397291, 397585, 397151, 397122, 462752, 505465, 477094, 430302, 475973, 418122, 414242, 412511, 413870, 418436, 433926, 401881, 400661, 445433, 467599, 447095, 399703, 398758, 397351, 410304, 403299, 404558, 770830, 409989, 402699, 398873, 397615, 398356, 397981, 397678, 397927, 398918, 398347]",fixed-pixel-variable-size,fixed 400x400 (1956297539),merge,,,asm2,o3fastshuffles,414465.27,384668,,400,399213.96,2537130892.3001103
132,,"[6890363, 7500503, 6813381, 8466318, 6718075, 6525571, 7188758, 15528685, 6790793, 7387408, 6762418, 6992807, 7444092, 6808458, 7282898, 6745064, 7558700, 6764784, 6767928, 7175739, 6755889, 7495877, 6765853, 6750492, 6973102, 6784391, 7632037, 6930157, 7247988, 6851146, 10010491, 6767083, 7268151, 6803263, 6754149, 8338785, 6765251, 7097493, 6817613, 21411973, 7233131, 6790026, 32512892, 6843500, 9448457, 18556389, 10961218, 6757107, 22535256, 18527801, 19008939, 6746838, 13871533, 18422171, 19634587, 6757577, 16093352, 6748169, 18489866, 18449806, 6743996, 18351065, 6748651, 19148505, 6781989, 6755690, 7173300, 7108495, 6807576, 6813547, 6751777, 6883440, 6750950, 11782157, 14434475, 6750708, 18361777, 23429579, 12331926, 18378924, 6823352, 10962845, 18355095, 6743730, 18402826, 9674043, 6752976, 18394929, 21830315, 13622173, 18374592, 6774415, 6907711, 6911900, 6754057, 6848216, 6779095, 6896673, 6822964, 6746111]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),hsl,99.0,0.0,c,o3shift,10223890.87,6525571,0.0,200,7593572.32,30126612352952.605
133,,"[8970316, 9012296, 8963146, 9007403, 10856507, 8996618, 11437765, 8975018, 9665126, 10376469, 11850859, 19121724, 8955145, 8932968, 9059560, 8972710, 8989258, 20513437, 9254687, 8939998, 9008554, 8958723, 32758226, 20784450, 12153720, 20553485, 18205461, 22562870, 8950578, 8947550, 11814698, 9820176, 8924948, 8966806, 9020535, 11739658, 9229302, 9017452, 8911523, 8960438, 11761939, 9353828, 8961614, 9207845, 8952166, 10769489, 8966367, 8937174, 8944485, 8911996, 11645524, 8962014, 8942531, 8955557, 11905114, 12129735, 9206486, 8954904, 8919087, 9829486, 9731408, 9033986, 8942690, 8911676, 9922814, 10920628, 9267463, 9189716, 9010096, 10164680, 10905032, 9494408, 8964895, 8933878, 11585115, 9269295, 8952046, 8939781, 8982112, 11996161, 9260271, 8995840, 13316507, 10304515, 8996203, 8929967, 8928346, 8939565, 8918910, 8918657, 8907808, 8948878, 8936460, 8955353, 8934210, 9017202, 8921566, 8947520, 8917277, 8903315]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),hsl,99.0,0.0,asm1,o3shift,10423737.54,8903315,0.0,200,9144166.6,12802412887351.434
134,,"[10035447, 10018572, 10072637, 10217887, 10084249, 10013547, 10032449, 10015278, 10055735, 10037633, 10026692, 12762186, 10015434, 10052075, 10051769, 10043524, 10060879, 10037019, 10010782, 10014875, 10040963, 10009362, 10065619, 10010242, 10062460, 10151636, 10019210, 10092998, 10031268, 10025389, 10018987, 10475310, 10037944, 10008980, 10021698, 10074368, 10078742, 10082421, 10038277, 12751886, 10024784, 10013544, 10029146, 10230263, 10061205, 10029222, 10050374, 10101728, 10333258, 10017574, 10002457, 10026427, 10656981, 10131290, 10113271, 10013440, 10136660, 10010711, 10089760, 11726739, 10027357, 10045172, 10025071, 10032696, 10160074, 10123662, 10024360, 12778371, 11864837, 10338015, 10096442, 10034357, 10001950, 13886311, 11206546, 10002082, 10043756, 10343522, 13131374, 10222399, 11751615, 10220073, 10214951, 10016109, 13286903, 10330065, 10160278, 14354570, 13629835, 10318145, 10059175, 13297547, 15416928, 10590394, 10016414, 10019228, 10025825, 30239454, 10465725, 10045667]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),hsl,99.0,0.0,asm2,o3shift,10704025.18,10001950,0.0,200,10077420.94,5094264567282.061
135,,"[1087021, 1085183, 1081850, 1086120, 1084554, 1482138, 1083483, 1083599, 1083629, 1083251, 1086465, 1083550, 1084151, 1083104, 1083281, 1109311, 1083586, 1083162, 1083938, 4843332, 1737414, 1191240, 1085742, 1085073, 1086080, 1088577, 1084050, 1083245, 1083617, 1083782, 1084655, 1248294, 1087586, 1085274, 1087769, 1084945, 1086343, 1085021, 1085235, 1085980, 1109372, 1130603, 1092179, 1085546, 1085650, 1085626, 1086407, 1083669, 1084417, 1086068, 1181680, 1084414, 1083871, 1083101, 1083871, 1086664, 1085989, 1084890, 1084127, 1083278, 1239588, 1083046, 1084630, 1083846, 1084087, 1083202, 1084032, 1083251, 1083501, 1097946, 1122349, 1084334, 1086529, 1086276, 1085034, 1085958, 1093947, 1087796, 6602357, 1088880, 1086352, 1085613, 1084823, 1084450, 1084841, 1303003, 1052659, 1048364, 1097650, 1048099, 1048655, 1048203, 1088144, 1083400, 1084060, 1083883, 1084057, 1368174, 1083718, 1083205]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,c,o3shift,1198279.94,1048099,,200,1085006.46,445222602062.8649
136,,"[635768, 629374, 631242, 635259, 633656, 634465, 633778, 633918, 662235, 632502, 688176, 942189, 637576, 640589, 635793, 637625, 637155, 636736, 3430761, 636660, 849391, 637536, 636623, 637624, 635567, 635249, 636111, 635741, 637072, 636437, 636150, 636669, 636644, 636034, 635082, 767230, 637472, 636510, 635536, 641129, 637450, 636480, 635683, 637310, 642612, 637338, 637777, 637838, 638009, 638360, 637832, 1264623, 636962, 637207, 636883, 1143204, 637209, 637591, 634779, 5531503, 635915, 636944, 634349, 808297, 639670, 636291, 1331418, 945559, 636699, 641513, 913094, 636705, 636702, 1789825, 716813, 637423, 636193, 635482, 637277, 636370, 635411, 1866083, 636352, 635988, 637188, 637243, 659493, 636638, 637344, 639093, 636898, 635366, 636486, 636098, 636507, 635689, 636162, 638140, 636599, 636480]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,asm1,o3shift,771457.11,629374,,200,636941.7,346382158070.0787
137,,"[569575, 565070, 566602, 566898, 566678, 569859, 566693, 570424, 569670, 570372, 566834, 566749, 566947, 570381, 567301, 5340432, 566529, 776993, 682627, 565720, 565476, 565433, 565174, 565500, 644163, 565320, 565277, 569001, 569706, 569130, 571367, 570430, 567768, 567857, 570003, 566703, 568604, 587229, 759455, 567637, 566123, 695368, 595703, 591401, 619324, 827953, 568110, 566269, 565475, 567643, 567069, 565314, 565186, 602590, 565735, 565973, 566501, 2356928, 678243, 691161, 722030, 612535, 565994, 565842, 565998, 565277, 565161, 693655, 565323, 565402, 608679, 565537, 567222, 1134816, 565259, 565591, 565347, 566654, 567246, 565387, 566685, 565622, 565430, 565323, 4611412, 565982, 684580, 608838, 565393, 603435, 644096, 604094, 602117, 603679, 616949, 611961, 602938, 602577, 606290, 607672]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),blur,,,asm2,o3shift,702456.84,565070,,200,573413.96,415496289941.36804
138,0.14674845465465455,"[669302, 664610, 655082, 652695, 745154, 653565, 652793, 652802, 655223, 655095, 652567, 828911, 731645, 655333, 656435, 656664, 790504, 727809, 654695, 666985, 653981, 652772, 655791, 654362, 792243, 653486, 656221, 655366, 653446, 654313, 652900, 660712, 863577, 787386, 723114, 655018, 678264, 1363430, 654747, 654631, 652668, 652628, 652754, 653984, 654066, 2627519, 671286, 1256741, 657934, 657393, 657097, 654622, 653388, 653614, 667666, 653318, 654637, 660467, 657030, 653294, 6299184, 670590, 660235, 655421, 656017, 654402, 653382, 682028, 653113, 652735, 652650, 652762, 655360, 652772, 655672, 657601, 653129, 653168, 654136, 652750, 652821, 654286, 4097444, 664161, 653120, 655211, 652683, 652671, 655333, 652756, 652665, 652674, 676387, 653568, 652662, 652677, 652549, 652967, 652796, 658019]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),merge,,,c,o3shift,790802.92,652549,,200,655109.42,472458923461.34705
139,0.14674845465465455,"[307094, 301444, 301402, 301072, 301044, 300813, 300596, 300669, 300586, 300697, 300565, 300776, 300718, 13216255, 349538, 301625, 301216, 301774, 301347, 301054, 300730, 300721, 549056, 301130, 300562, 301166, 300617, 301527, 301267, 549382, 300654, 300623, 300849, 300852, 300657, 300764, 300544, 301390, 340716, 301860, 301063, 300733, 300596, 300883, 301124, 2051799, 1504575, 301072, 300696, 300858, 300968, 300788, 300794, 300770, 302156, 548332, 300764, 301191, 509225, 300989, 300800, 301050, 301038, 300644, 301292, 300962, 301081, 300733, 300968, 300733, 300736, 300980, 301075, 301203, 4839187, 300919, 332966, 301530, 301151, 300794, 472761, 301252, 300687, 301063, 301237, 326207, 300852, 326839, 301057, 300980, 1495512, 318515, 300639, 301014, 326131, 301481, 303310, 404379, 357677, 332081]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),merge,,,asm1,o3shift,532382.44,300544,,200,301085.06,1901669588739.3599
140,0.14674845465465455,"[106588, 103457, 103060, 102587, 102632, 102663, 102660, 102663, 102624, 102739, 102733, 102577, 102727, 102709, 102660, 102669, 102712, 102941, 102590, 102651, 102721, 102559, 106604, 102513, 242782, 102755, 102746, 102718, 102685, 102669, 102715, 102642, 102550, 102642, 102672, 102621, 102678, 102752, 102785, 103108, 102611, 103512, 102718, 102599, 102679, 102641, 102571, 102706, 102684, 102571, 102532, 102605, 102633, 102718, 102629, 102685, 102578, 102669, 102657, 102611, 125176, 102733, 102590, 102718, 102511, 102569, 102715, 102663, 102651, 102556, 102550, 102736, 102724, 102675, 102642, 102672, 102623, 102782, 102624, 103515, 102648, 103521, 102868, 102825, 107556, 103072, 102770, 102919, 102986, 102709, 102831, 102782, 102669, 103127, 102733, 102764, 102638, 102474, 102676, 102590]",random-uniform-pixel-fixed-size,random1 200x200 (184803526),merge,,,asm2,o3shift,104477.51,102474,,200,102685.58,200707936.67666656
141,,"[7628110, 7275752, 7228090, 6967734, 7306718, 7450143, 7483468, 7279510, 12095582, 7543150, 23815896, 7207516, 16606652, 21379337, 7367767, 18889993, 25766555, 12100635, 12092151, 19027230, 18856170, 22585725, 7229502, 28634545, 7236629, 7692534, 7226727, 7790523, 7253968, 7665900, 7325168, 7278896, 8989615, 7253587, 7633911, 7328450, 7917040, 7325486, 7969072, 7276433, 17063304, 7921747, 7277703, 7727044, 7299966, 7265437, 7979781, 7303683, 8731500, 8998624, 8179477, 7346659, 7699744, 7302728, 7863200, 7210984, 7911310, 7257924, 7808317, 7238538, 7756434, 7388760, 7241563, 8783559, 16335929, 16084673, 27275730, 13917820, 22923718, 14501294, 7251261, 18886870, 13359094, 7211662, 26428280, 7202257, 18920488, 16003253, 18879540, 15456429, 7266674, 18837606, 12090357, 7209647, 20422527, 55220661, 13084016, 7236498, 8085801, 7303461, 7222886, 7804306, 7451333, 10180929, 15171893, 7494812, 7662059, 7317671, 8647693, 24325499]",random-pixel-fixed-size,random2 200x200 (2124251098),hsl,99.0,0.0,c,o3shift,11562144.83,6967734,0.0,200,8632172.04,52753473358224.42
142,,"[13419518, 20990914, 9588737, 32796368, 19084888, 16568326, 33468428, 18340787, 9576597, 9597263, 48341916, 9732260, 9575550, 9532904, 67490659, 9747996, 9576469, 9545625, 23692328, 44566049, 9743301, 9577644, 9541894, 28614028, 9550503, 9568648, 9613671, 44346287, 9591970, 57952242, 9695384, 9601512, 9559939, 9702497, 21449421, 9574002, 9557527, 9897691, 9827160, 9817822, 34168581, 9689126, 9576200, 9567774, 9712378, 9550148, 10044428, 10031338, 9570943, 37270168, 9609522, 9848003, 10491062, 13117768, 9811573, 9557951, 9836196, 10589795, 32140147, 9840863, 9867849, 9551275, 9596167, 11856589, 10232967, 38464211, 9860455, 14988369, 17366384, 9557265, 11635496, 9551239, 10375748, 31957148, 9884619, 9570510, 10254858, 10237769, 9539492, 9734903, 9618268, 18273346, 34005507, 9925051, 9865477, 9712048, 9745279, 9886112, 9709270, 9572351, 9552707, 9522892, 37726012, 9606735, 9819009, 9985741, 9632875, 9756986, 9566111, 27742105]",random-pixel-fixed-size,random2 200x200 (2124251098),hsl,99.0,0.0,asm1,o3shift,15433478.84,9522892,0.0,200,10051534.98,136387851333639.36
143,,"[37167053, 10016890, 27637082, 10037510, 42439357, 38757172, 10677501, 25699113, 10612303, 10090147, 27904634, 34166601, 22653930, 15659875, 27631407, 10054590, 30520641, 27504937, 27999140, 10631513, 19241552, 24277384, 10013746, 27714519, 49123732, 10780881, 14942174, 28420943, 27795474, 10086044, 24680981, 10088410, 48993220, 18626074, 20643143, 10055649, 38737257, 10043265, 25375790, 21879129, 18688732, 27494323, 18165622, 16592866, 10036244, 27510386, 31256374, 29093566, 10064517, 23459306, 23942592, 21904958, 10807827, 28306637, 32113168, 10057017, 16546002, 27719879, 10033191, 27761099, 27168223, 10046021, 27898928, 23137406, 10048183, 10111955, 49070091, 10105902, 21666907, 10021380, 10073293, 10102299, 44861715, 44131162, 10268860, 10014543, 33472334, 10044186, 33240377, 28490943, 10225818, 10046323, 13156793, 10393295, 10039943, 10892351, 10536463, 10163563, 10974208, 10351757, 10037996, 10952189, 10033020, 10360207, 10652497, 10362231, 10477083, 10997420, 10026039, 10384247]",random-pixel-fixed-size,random2 200x200 (2124251098),hsl,99.0,0.0,asm2,o3shift,19759732.2,10013746,0.0,200,17106425.54,120806886578045.1
144,,"[1078946, 1080995, 1078186, 1080097, 1501724, 1084057, 1086606, 1081474, 1079865, 1100700, 1079911, 1080225, 1081456, 1082139, 1080443, 1080140, 1080809, 1079752, 2012041, 1079969, 1081251, 1087613, 1086343, 1086019, 1082949, 1083116, 1083959, 1082875, 1115401, 1080977, 1079743, 1412651, 1080882, 1080965, 1080946, 1083403, 1081105, 1095287, 1082237, 1084719, 1083681, 1087195, 1088941, 1093617, 1090583, 1815391, 1134560, 1083837, 1101130, 1081734, 1083479, 1087136, 1117480, 1116185, 1097552, 1083938, 1116796, 1101185, 1475163, 1081712, 1083254, 1084438, 1082692, 1084005, 1082640, 1104909, 1083180, 1085708, 1081602, 1081202, 1080958, 1081086, 2009453, 1083458, 1161883, 1096633, 1094936, 1095248, 1094698, 1093752, 1094790, 1093898, 1094658, 1095861, 1204840, 1095476, 1413463, 1097079, 1094442, 1093529, 1095885, 1093215, 1092213, 1095501, 1104851, 1094982, 1093471, 1098056, 1096414, 1096725]",random-pixel-fixed-size,random2 200x200 (2124251098),blur,,,c,o3shift,1131283.55,1078186,,200,1088262.1,26322527919.260258
145,,"[635564, 630210, 631608, 1676081, 637838, 636034, 637026, 635164, 634529, 635536, 635530, 636272, 634816, 636141, 635857, 636798, 635964, 637289, 12596727, 643309, 671170, 636111, 634331, 31963391, 634877, 637655, 636904, 636550, 636819, 635967, 636104, 636406, 637063, 638717, 635586, 3545613, 636654, 638617, 637371, 639670, 638763, 637881, 637838, 638888, 637561, 639722, 638226, 636248, 637395, 635998, 12238171, 636391, 635683, 638519, 793586, 637481, 660501, 636144, 728367, 649026, 688225, 683173, 650329, 707530, 648400, 24163389, 638513, 639627, 639270, 638174, 636825, 640622, 636800, 637230, 636819, 636550, 649206, 662806, 635998, 635384, 12244286, 636303, 636858, 636123, 636220, 1573162, 637130, 636748, 637905, 637252, 636355, 663181, 635982, 636440, 636275, 11997327, 637405, 635552, 636648, 635757]",random-pixel-fixed-size,random2 200x200 (2124251098),blur,,,asm1,o3shift,1705240.37,630210,,200,637329.44,19925161473245.832
146,,"[571001, 567209, 569780, 567478, 570461, 570748, 567536, 567105, 569673, 566669, 570140, 566785, 571040, 566364, 566691, 566324, 566978, 586664, 568925, 566452, 568959, 569603, 569059, 566727, 569557, 566877, 569462, 569783, 613219, 565671, 565854, 569816, 706849, 566340, 565873, 594335, 4377575, 627917, 565503, 565555, 565686, 565293, 566086, 565344, 565204, 565460, 565335, 590944, 565384, 565518, 566269, 565500, 565778, 566270, 565387, 4134906, 574450, 569987, 570381, 1819976, 567038, 566041, 3294907, 567255, 572002, 565683, 566215, 565543, 566248, 565280, 590486, 565451, 565226, 565580, 566352, 567573, 565360, 566324, 565857, 565528, 567249, 565577, 567020, 565751, 566745, 565580, 565906, 565479, 601036, 566309, 566459, 788553, 565625, 565598, 4120750, 572634, 566486, 565989, 4117661, 569173]",random-pixel-fixed-size,random2 200x200 (2124251098),blur,,,asm2,o3shift,757732.44,565204,,200,567159.16,585237988401.7035
