,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
5126,,"0    16923967
1    17091029
2    16802433
3    18820495
4    18211666
dtype: float64",hsl-full-if-99-0-0 248x248 (2084420925).bmp,hsl,0.0,0.0,asm2,17569918.0,3,0.0,17569918.0,802850980595.0,hsl-full-if-99-0-0,248,248,2084420925
5127,,"0    18942655
1    16896264
2    18904007
3    16816522
4    28394225
dtype: float64",hsl-full-if-99-0-0 248x248 (2084420925).bmp,hsl,99.0,0.0,asm2,19990734.6,3,0.0,19990734.6,23137368137923.375,hsl-full-if-99-0-0,248,248,2084420925
5128,,"0    11092382
1    28750629
2    18769643
3    18857490
4    11197950
dtype: float64",random2 200x200 (696556207).bmp,hsl,0.0,0.0,asm2,17733618.8,3,0.0,17733618.8,52632984815261.69,random2,200,200,696556207
5129,,"0    11079651
1    11445325
2    11468148
3    11113973
4    12394110
dtype: float64",random2 200x200 (696556207).bmp,hsl,99.0,0.0,asm2,11500241.4,3,0.0,11500241.4,282286608197.3125,random2,200,200,696556207
5130,,"0    799728
1    734506
2    737446
3    733951
4    776084
dtype: float64",hsl-full-if-99-0-0 52x52 (783368690).bmp,hsl,0.0,0.0,asm2,756343.0,3,0.0,756343.0,901829537.0,hsl-full-if-99-0-0,52,52,783368690
5131,,"0    733200
1    733859
2    733602
3    733880
4    710562
dtype: float64",hsl-full-if-99-0-0 52x52 (783368690).bmp,hsl,99.0,0.0,asm2,729020.6,3,0.0,729020.6,106550101.80004883,hsl-full-if-99-0-0,52,52,783368690
5132,,"0    43019980
1    43031757
2    43228809
3    43987962
4    43451416
dtype: float64",fixed 400x400 (1956297539).bmp,hsl,0.0,0.0,asm2,43343984.8,3,0.0,43343984.8,160494717818.5,fixed,400,400,1956297539
5133,,"0    42471344
1    50316632
2    45397927
3    50898648
4    43012500
dtype: float64",fixed 400x400 (1956297539).bmp,hsl,99.0,0.0,asm2,46419410.2,3,0.0,46419410.2,15872400196418.0,fixed,400,400,1956297539
5134,,"0    11212050
1    10856617
2    11271699
3    10979983
4    10880034
dtype: float64",random2 200x200 (923192533).bmp,hsl,0.0,0.0,asm2,11040076.6,3,0.0,11040076.6,36526521474.3125,random2,200,200,923192533
5135,,"0    10991435
1    12184869
2    12167286
3    15530284
4    13757386
dtype: float64",random2 200x200 (923192533).bmp,hsl,99.0,0.0,asm2,12926252.0,3,0.0,12926252.0,3085240337078.5,random2,200,200,923192533
5136,,"0    34021286
1    48245456
2    39785222
3    34368612
4    39200955
dtype: float64",fixed 356x356 (752392754).bmp,hsl,0.0,0.0,asm2,39124306.2,3,0.0,39124306.2,33073875223198.25,fixed,356,356,752392754
5137,,"0    34180325
1    34359462
2    33825759
3    33951748
4    42849820
dtype: float64",fixed 356x356 (752392754).bmp,hsl,99.0,0.0,asm2,35833422.8,3,0.0,35833422.8,15426634107813.75,fixed,356,356,752392754
5138,,"0    47951683
1    37013112
2    36382307
3    38400420
4    37137443
dtype: float64",hsl-full-if-99-0-0 364x364 (2053999932).bmp,hsl,0.0,0.0,asm2,39376993.0,3,0.0,39376993.0,23512666310921.5,hsl-full-if-99-0-0,364,364,2053999932
5139,,"0    36613993
1    37014614
2    38269230
3    36528061
4    41242721
dtype: float64",hsl-full-if-99-0-0 364x364 (2053999932).bmp,hsl,99.0,0.0,asm2,37933723.8,3,0.0,37933723.8,3906091749018.75,hsl-full-if-99-0-0,364,364,2053999932
5140,,"0    22812791
1    41382113
2    22130842
3    22085481
4    32323177
dtype: float64",hsl-full-if-99-0-0 284x284 (1141616124).bmp,hsl,0.0,0.0,asm2,28146880.8,3,0.0,28146880.8,73499656427765.25,hsl-full-if-99-0-0,284,284,1141616124
5141,,"0    22630208
1    22240220
2    22309442
3    22213890
4    24737113
dtype: float64",hsl-full-if-99-0-0 284x284 (1141616124).bmp,hsl,99.0,0.0,asm2,22826174.6,3,0.0,22826174.6,1168834070367.875,hsl-full-if-99-0-0,284,284,1141616124
5142,,"0    11390822
1    10952721
2    18024376
3    10913490
4    10967553
dtype: float64",random1 200x200 (1967681095).bmp,hsl,0.0,0.0,asm2,12449792.4,3,0.0,12449792.4,9748970525330.312,random1,200,200,1967681095
5143,,"0    15926313
1    10955080
2    11481843
3    10939905
4    27720202
dtype: float64",random1 200x200 (1967681095).bmp,hsl,99.0,0.0,asm2,15404668.6,3,0.0,15404668.6,51766497301929.31,random1,200,200,1967681095
5144,,"0    11275707
1    16448858
2    12116819
3    10938580
4    26859902
dtype: float64",random1 200x200 (1884167637).bmp,hsl,0.0,0.0,asm2,15527973.2,3,0.0,15527973.2,45010227474796.69,random1,200,200,1884167637
5145,,"0    21747588
1    11241624
2    11058222
3    15820199
4    11145306
dtype: float64",random1 200x200 (1884167637).bmp,hsl,99.0,0.0,asm2,14202587.8,3,0.0,14202587.8,21886252231524.188,random1,200,200,1884167637
5146,,"0    10955846
1    11316400
2    11194354
3    10984104
4    11042780
dtype: float64",random1 200x200 (1626276121).bmp,hsl,0.0,0.0,asm2,11098696.8,3,0.0,11098696.8,23302383149.1875,random1,200,200,1626276121
5147,,"0    11412388
1    11063140
2    12357871
3    11029279
4    17253327
dtype: float64",random1 200x200 (1626276121).bmp,hsl,99.0,0.0,asm2,12623201.0,3,0.0,12623201.0,6987228142887.5,random1,200,200,1626276121
5148,,"0    6488161
1    6344701
2    6487563
3    8163149
4    6452909
dtype: float64",fixed 156x156 (628175011).bmp,hsl,0.0,0.0,asm2,6787296.6,3,0.0,6787296.6,594999524228.7969,fixed,156,156,628175011
5149,,"0    6550273
1    6480321
2    6547478
3    6570740
4    6631224
dtype: float64",fixed 156x156 (628175011).bmp,hsl,99.0,0.0,asm2,6556007.2,3,0.0,6556007.2,2927162892.703125,fixed,156,156,628175011
5150,,"0    25336748
1    16596465
2    15509810
3    15371566
4    21358697
dtype: float64",hsl-full-if-99-0-0 236x236 (982906996).bmp,hsl,0.0,0.0,asm2,18834657.2,3,0.0,18834657.2,19176268892608.688,hsl-full-if-99-0-0,236,236,982906996
5151,,"0    15372767
1    15526493
2    25964616
3    15278717
4    17810433
dtype: float64",hsl-full-if-99-0-0 236x236 (982906996).bmp,hsl,99.0,0.0,asm2,17990605.2,3,0.0,17990605.2,20974143411259.188,hsl-full-if-99-0-0,236,236,982906996
5152,,"0    17067742
1    18781063
2     9121581
3     8886561
4     8900057
dtype: float64",hsl-full-if-99-0-0 180x180 (608413784).bmp,hsl,0.0,0.0,asm2,12551400.8,3,0.0,12551400.8,24433263781715.188,hsl-full-if-99-0-0,180,180,608413784
5153,,"0    18040812
1     8939529
2     8861069
3     8858347
4     8946294
dtype: float64",hsl-full-if-99-0-0 180x180 (608413784).bmp,hsl,99.0,0.0,asm2,10729210.2,3,0.0,10729210.2,16707837627967.688,hsl-full-if-99-0-0,180,180,608413784
5154,,"0    157577
1    158089
2    159112
3    158285
4    157940
dtype: float64",hsl-full-if-99-0-0 24x24 (424238335).bmp,hsl,0.0,0.0,asm2,158200.6,3,0.0,158200.6,326754.29999923706,hsl-full-if-99-0-0,24,24,424238335
5155,,"0    165071
1    159311
2    158636
3    157733
4    157171
dtype: float64",hsl-full-if-99-0-0 24x24 (424238335).bmp,hsl,99.0,0.0,asm2,159584.4,3,0.0,159584.4,10082292.799999237,hsl-full-if-99-0-0,24,24,424238335
5156,,"0    57939642
1    42879321
2    37016418
3    40219407
4    37723102
dtype: float64",hsl-empty-if-0-0-0 368x368 (1264095060).bmp,hsl,0.0,0.0,asm2,43155578.0,3,0.0,43155578.0,73616761855890.5,hsl-empty-if-0-0-0,368,368,1264095060
5157,,"0    35373269
1    41909662
2    34816698
3    34743116
4    49600916
dtype: float64",hsl-empty-if-0-0-0 368x368 (1264095060).bmp,hsl,99.0,0.0,asm2,39288732.2,3,0.0,39288732.2,42300744083934.25,hsl-empty-if-0-0-0,368,368,1264095060
5158,,"0    11066264
1    12748494
2    18880726
3    10989464
4    11032161
dtype: float64",random2 200x200 (880121610).bmp,hsl,0.0,0.0,asm2,12943421.8,3,0.0,12943421.8,11571042086612.188,random2,200,200,880121610
5159,,"0    12030399
1    10953214
2    11030712
3    11001386
4    11025504
dtype: float64",random2 200x200 (880121610).bmp,hsl,99.0,0.0,asm2,11208243.0,3,0.0,11208243.0,212170223927.0,random2,200,200,880121610
5160,,"0    22246153
1    22154038
2    22122163
3    22185846
4    22105897
dtype: float64",fixed 288x288 (84353895).bmp,hsl,0.0,0.0,asm2,22162819.4,3,0.0,22162819.4,3111232166.375,fixed,288,288,84353895
5161,,"0    22650456
1    23710757
2    22203737
3    22068478
4    22124799
dtype: float64",fixed 288x288 (84353895).bmp,hsl,99.0,0.0,asm2,22551645.4,3,0.0,22551645.4,472498019083.375,fixed,288,288,84353895
5162,,"0    17629950
1    17699161
2    17781857
3    17348249
4    17355419
dtype: float64",hsl-empty-if-0-0-0 260x260 (572660336).bmp,hsl,0.0,0.0,asm2,17562927.2,3,0.0,17562927.2,40032085983.1875,hsl-empty-if-0-0-0,260,260,572660336
5163,,"0    17180636
1    17632922
2    17376794
3    18936960
4    17432013
dtype: float64",hsl-empty-if-0-0-0 260x260 (572660336).bmp,hsl,99.0,0.0,asm2,17711865.0,3,0.0,17711865.0,494970930915.0,hsl-empty-if-0-0-0,260,260,572660336
5164,,"0    1065600
1    1043087
2    1039998
3    1039879
4    1042504
dtype: float64",hsl-empty-if-0-0-0 64x64 (1967513926).bmp,hsl,0.0,0.0,asm2,1046213.6,3,0.0,1046213.6,119532526.30004883,hsl-empty-if-0-0-0,64,64,1967513926
5165,,"0    1045105
1    1039265
2    1058616
3    1031713
4    1029210
dtype: float64",hsl-empty-if-0-0-0 64x64 (1967513926).bmp,hsl,99.0,0.0,asm2,1040781.8,3,0.0,1040781.8,138799779.69995117,hsl-empty-if-0-0-0,64,64,1967513926
5166,,"0    39024
1    39059
2    39675
3    38875
4    39651
dtype: float64",fixed 12x12 (1681692777).bmp,hsl,0.0,0.0,asm2,39256.8,3,0.0,39256.8,142344.20000004768,fixed,12,12,1681692777
5167,,"0    39748
1    39211
2    39770
3    40258
4    38631
dtype: float64",fixed 12x12 (1681692777).bmp,hsl,99.0,0.0,asm2,39523.6,3,0.0,39523.6,386216.2999999523,fixed,12,12,1681692777
5168,,"0    11521438
1    10882064
2    10933425
3    11173627
4    11061501
dtype: float64",random2 200x200 (663282821).bmp,hsl,0.0,0.0,asm2,11114411.0,3,0.0,11114411.0,64679510522.5,random2,200,200,663282821
5169,,"0    10824540
1    10900155
2    11000883
3    10901742
4    11049120
dtype: float64",random2 200x200 (663282821).bmp,hsl,99.0,0.0,asm2,10935288.0,3,0.0,10935288.0,7971302389.5,random2,200,200,663282821
5170,,"0    23683222
1    23804481
2    23745998
3    23797068
4    23798856
dtype: float64",hsl-empty-if-0-0-0 304x304 (1548233367).bmp,hsl,0.0,0.0,asm2,23765925.0,3,0.0,23765925.0,2694443471.0,hsl-empty-if-0-0-0,304,304,1548233367
5171,,"0    24385541
1    23998127
2    23581826
3    23476529
4    23872993
dtype: float64",hsl-empty-if-0-0-0 304x304 (1548233367).bmp,hsl,99.0,0.0,asm2,23863003.2,3,0.0,23863003.2,129956728731.25,hsl-empty-if-0-0-0,304,304,1548233367
5172,,"0    29818150
1    30554176
2    29981238
3    30254285
4    29666966
dtype: float64",hsl-empty-if-0-0-0 340x340 (1780695788).bmp,hsl,0.0,0.0,asm2,30054963.0,3,0.0,30054963.0,125250080914.0,hsl-empty-if-0-0-0,340,340,1780695788
5173,,"0    35757890
1    29845790
2    30897356
3    29957152
4    29721763
dtype: float64",hsl-empty-if-0-0-0 340x340 (1780695788).bmp,hsl,99.0,0.0,asm2,31235990.2,3,0.0,31235990.2,6605804668432.25,hsl-empty-if-0-0-0,340,340,1780695788
5174,,"0    2209284
1    2158110
2    2172919
3    2154184
4    2101763
dtype: float64",hsl-empty-if-0-0-0 92x92 (294702567).bmp,hsl,0.0,0.0,asm2,2159252.0,3,0.0,2159252.0,1505490455.5,hsl-empty-if-0-0-0,92,92,294702567
5175,,"0    2079684
1    2156431
2    2152224
3    2077045
4    2158482
dtype: float64",hsl-empty-if-0-0-0 92x92 (294702567).bmp,hsl,99.0,0.0,asm2,2124773.2,3,0.0,2124773.2,1800765737.7001953,hsl-empty-if-0-0-0,92,92,294702567
5176,,"0    25840455
1    25895323
2    27164535
3    26187776
4    26297514
dtype: float64",fixed 312x312 (1585990364).bmp,hsl,0.0,0.0,asm2,26277120.6,3,0.0,26277120.6,283087229807.375,fixed,312,312,1585990364
5177,,"0    25961253
1    26148165
2    26148844
3    26106008
4    26284037
dtype: float64",fixed 312x312 (1585990364).bmp,hsl,99.0,0.0,asm2,26129661.4,3,0.0,26129661.4,13365763438.375,fixed,312,312,1585990364
5178,,"0    1953227
1    2022012
2    1987936
3    1985264
4    1964829
dtype: float64",hsl-empty-if-0-0-0 88x88 (521595368).bmp,hsl,0.0,0.0,asm2,1982653.6,3,0.0,1982653.6,691860685.2998047,hsl-empty-if-0-0-0,88,88,521595368
5179,,"0    1957981
1    2102443
2    1960354
3    1900380
4    1967711
dtype: float64",hsl-empty-if-0-0-0 88x88 (521595368).bmp,hsl,99.0,0.0,asm2,1977773.8,3,0.0,1977773.8,5582168503.700195,hsl-empty-if-0-0-0,88,88,521595368
5180,,"0    13886844
1    13811831
2    13772760
3    13867237
4    13775633
dtype: float64",fixed 228x228 (137806862).bmp,hsl,0.0,0.0,asm2,13822861.0,3,0.0,13822861.0,2731327187.5,fixed,228,228,137806862
5181,,"0    13801007
1    14407273
2    15590231
3    13813926
4    13874004
dtype: float64",fixed 228x228 (137806862).bmp,hsl,99.0,0.0,asm2,14297288.2,3,0.0,14297288.2,585725325033.6875,fixed,228,228,137806862
5182,,"0    10971332
1    11066692
2    10824311
3    11236586
4    11021341
dtype: float64",random1 200x200 (1472713773).bmp,hsl,0.0,0.0,asm2,11024052.4,3,0.0,11024052.4,22418021439.3125,random1,200,200,1472713773
5183,,"0    10987910
1    10875140
2    10934908
3    11049333
4    11019994
dtype: float64",random1 200x200 (1472713773).bmp,hsl,99.0,0.0,asm2,10973457.0,3,0.0,10973457.0,4821001711.0,random1,200,200,1472713773
5184,,"0    15455822
1    15334826
2    15300327
3    15240547
4    15569126
dtype: float64",hsl-empty-if-0-0-0 244x244 (511702305).bmp,hsl,0.0,0.0,asm2,15380129.6,3,0.0,15380129.6,17338287998.3125,hsl-empty-if-0-0-0,244,244,511702305
5185,,"0    15445514
1    15371077
2    15289756
3    15409945
4    15478139
dtype: float64",hsl-empty-if-0-0-0 244x244 (511702305).bmp,hsl,99.0,0.0,asm2,15398886.2,3,0.0,15398886.2,5315051813.6875,hsl-empty-if-0-0-0,244,244,511702305
5186,,"0    10969658
1    10841226
2    12244223
3    10743312
4    10949814
dtype: float64",random2 200x200 (159286226).bmp,hsl,0.0,0.0,asm2,11149646.6,3,0.0,11149646.6,382664383312.8125,random2,200,200,159286226
5187,,"0    10840362
1    11161068
2    10851607
3    12723994
4    11006895
dtype: float64",random2 200x200 (159286226).bmp,hsl,99.0,0.0,asm2,11316785.2,3,0.0,11316785.2,635971553120.6875,random2,200,200,159286226
5188,,"0    10971031
1    10998503
2    10976056
3    13092286
4    10897599
dtype: float64",random1 200x200 (1967513926).bmp,hsl,0.0,0.0,asm2,11387095.0,3,0.0,11387095.0,910087183644.5,random1,200,200,1967513926
5189,,"0    11085428
1    11063112
2    10943331
3    11017260
4    11095881
dtype: float64",random1 200x200 (1967513926).bmp,hsl,99.0,0.0,asm2,11041002.4,3,0.0,11041002.4,3894383255.3125,random1,200,200,1967513926
5190,,"0    28718934
1    29261954
2    29144692
3    28650547
4    28810237
dtype: float64",hsl-full-if-99-0-0 324x324 (1477171087).bmp,hsl,0.0,0.0,asm2,28917272.8,3,0.0,28917272.8,73115554153.75,hsl-full-if-99-0-0,324,324,1477171087
5191,,"0    28801612
1    28814709
2    28776998
3    29006697
4    28799767
dtype: float64",hsl-full-if-99-0-0 324x324 (1477171087).bmp,hsl,99.0,0.0,asm2,28839956.6,3,0.0,28839956.6,8872274977.375,hsl-full-if-99-0-0,324,324,1477171087
5192,,"0    26278863
1    25469187
2    25357007
3    25024126
4    25161538
dtype: float64",hsl-full-if-99-0-0 304x304 (1548233367).bmp,hsl,0.0,0.0,asm2,25458144.2,3,0.0,25458144.2,240069265284.75,hsl-full-if-99-0-0,304,304,1548233367
5193,,"0    25800185
1    25222389
2    26036038
3    24922751
4    25311875
dtype: float64",hsl-full-if-99-0-0 304x304 (1548233367).bmp,hsl,99.0,0.0,asm2,25458647.6,3,0.0,25458647.6,203643239421.75,hsl-full-if-99-0-0,304,304,1548233367
5194,,"0    28087553
1    27952424
2    27730248
3    27991971
4    27852505
dtype: float64",fixed 324x324 (1477171087).bmp,hsl,0.0,0.0,asm2,27922940.2,3,0.0,27922940.2,18705830268.75,fixed,324,324,1477171087
5195,,"0    27638309
1    27766483
2    27868188
3    27702161
4    27765484
dtype: float64",fixed 324x324 (1477171087).bmp,hsl,99.0,0.0,asm2,27748125.0,3,0.0,27748125.0,7306429541.5,fixed,324,324,1477171087
5196,,"0    21015323
1    20950879
2    20828789
3    20953989
4    21056555
dtype: float64",fixed 280x280 (1433925857).bmp,hsl,0.0,0.0,asm2,20961107.0,3,0.0,20961107.0,7428256598.0625,fixed,280,280,1433925857
5197,,"0    20853092
1    20655778
2    20846640
3    21005127
4    20713931
dtype: float64",fixed 280x280 (1433925857).bmp,hsl,99.0,0.0,asm2,20814913.6,3,0.0,20814913.6,18541729228.3125,fixed,280,280,1433925857
5198,,"0    10755463
1    11087156
2    11262778
3    10809622
4    10673264
dtype: float64",random2 200x200 (532333135).bmp,hsl,0.0,0.0,asm2,10917656.6,3,0.0,10917656.6,61386202237.8125,random2,200,200,532333135
5199,,"0    10914785
1    10901013
2    10974201
3    10993091
4    11256272
dtype: float64",random2 200x200 (532333135).bmp,hsl,99.0,0.0,asm2,11007872.4,3,0.0,11007872.4,20784702412.8125,random2,200,200,532333135
5200,,"0    4911324
1    5144209
2    5025395
3    4955184
4    5035905
dtype: float64",hsl-empty-if-0-0-0 140x140 (1369133069).bmp,hsl,0.0,0.0,asm2,5014403.4,3,0.0,5014403.4,7891231976.300781,hsl-empty-if-0-0-0,140,140,1369133069
5201,,"0    5310092
1    5099234
2    5006448
3    4989998
4    5070327
dtype: float64",hsl-empty-if-0-0-0 140x140 (1369133069).bmp,hsl,99.0,0.0,asm2,5095219.8,3,0.0,5095219.8,16439471824.199219,hsl-empty-if-0-0-0,140,140,1369133069
5202,,"0    11007681
1    11024124
2    10958299
3    10826132
4    10993058
dtype: float64",random2 200x200 (1991128557).bmp,hsl,0.0,0.0,asm2,10961858.8,3,0.0,10961858.8,6346113909.6875,random2,200,200,1991128557
5203,,"0    11083951
1    10886095
2    10977025
3    11015528
4    10900617
dtype: float64",random2 200x200 (1991128557).bmp,hsl,99.0,0.0,asm2,10972643.2,3,0.0,10972643.2,6731524248.1875,random2,200,200,1991128557
5204,,"0    2736296
1    2704267
2    2715427
3    2719391
4    2705184
dtype: float64",hsl-full-if-99-0-0 100x100 (336465782).bmp,hsl,0.0,0.0,asm2,2716113.0,3,0.0,2716113.0,169585031.5,hsl-full-if-99-0-0,100,100,336465782
5205,,"0    2737361
1    2729444
2    2895681
3    2710117
4    2713722
dtype: float64",hsl-full-if-99-0-0 100x100 (336465782).bmp,hsl,99.0,0.0,asm2,2757265.0,3,0.0,2757265.0,6112023266.5,hsl-full-if-99-0-0,100,100,336465782
5206,,"0    8211995
1    8209561
2    8198574
3    8279757
4    8218200
dtype: float64",fixed 176x176 (1914544919).bmp,hsl,0.0,0.0,asm2,8223617.4,3,0.0,8223617.4,1035209339.296875,fixed,176,176,1914544919
5207,,"0    8316294
1    8194945
2    8242960
3    8421794
4    8295616
dtype: float64",fixed 176x176 (1914544919).bmp,hsl,99.0,0.0,asm2,8294321.8,3,0.0,8294321.8,7311849294.203125,fixed,176,176,1914544919
5208,,"0    39120469
1    38501638
2    38978477
3    39260736
4    39128426
dtype: float64",hsl-full-if-99-0-0 376x376 (1843993368).bmp,hsl,0.0,0.0,asm2,38997949.2,3,0.0,38997949.2,86949043201.0,hsl-full-if-99-0-0,376,376,1843993368
5209,,"0    38648552
1    38643990
2    38612966
3    38816880
4    39032558
dtype: float64",hsl-full-if-99-0-0 376x376 (1843993368).bmp,hsl,99.0,0.0,asm2,38750989.2,3,0.0,38750989.2,31153799785.5,hsl-full-if-99-0-0,376,376,1843993368
5210,,"0    2656357
1    1215668
2    1177183
3    1217243
4    1218830
dtype: float64",fixed 68x68 (1365180540).bmp,hsl,0.0,0.0,asm2,1497056.2,3,0.0,1497056.2,420295443329.7002,fixed,68,68,1365180540
5211,,"0    1205548
1    1249717
2    1308940
3    1273876
4    1217792
dtype: float64",fixed 68x68 (1365180540).bmp,hsl,99.0,0.0,asm2,1251174.6,3,0.0,1251174.6,1762626051.8000488,fixed,68,68,1365180540
5212,,"0    10944027
1    10558311
2    11074497
3    10893782
4    11030796
dtype: float64",random1 200x200 (1726956429).bmp,hsl,0.0,0.0,asm2,10900282.6,3,0.0,10900282.6,41571202571.3125,random1,200,200,1726956429
5213,,"0    11311876
1    11015004
2    10883198
3    11017040
4    11066440
dtype: float64",random1 200x200 (1726956429).bmp,hsl,99.0,0.0,asm2,11058711.6,3,0.0,11058711.6,24650960480.8125,random1,200,200,1726956429
5214,,"0    38424761
1    38320037
2    38601254
3    38433292
4    38957726
dtype: float64",fixed 380x380 (943947739).bmp,hsl,0.0,0.0,asm2,38547414.0,3,0.0,38547414.0,62755643091.75,fixed,380,380,943947739
5215,,"0    38108855
1    38675136
2    39191371
3    38753324
4    39174744
dtype: float64",fixed 380x380 (943947739).bmp,hsl,99.0,0.0,asm2,38780686.0,3,0.0,38780686.0,196797562673.75,fixed,380,380,943947739
