,alpha,experiment,filename,filter,h,l,language,make-param,mean,min,s,size,tmean,var
8103,0.1467484547,random-pixel-fixed-size,random2 200x200 (1076377804),merge,,,c,o3,786997.04,782888,,200,786265.84,12466689.1701389
8104,0,random-pixel-fixed-size,random2 200x200 (2067038044),merge,,,c,o3,784661.36,782776,,200,783070,22948713.1216067
8105,0.1467484547,random-pixel-fixed-size,random2 200x200 (2067038044),merge,,,c,o3,784663.4,782808,,200,783153.04,28173021.2121212
8106,0,random-pixel-fixed-size,random2 200x200 (191536171),merge,,,c,o3,785220.12,782976,,200,783404.08,29061537.7632576
8107,0.1467484547,random-pixel-fixed-size,random2 200x200 (191536171),merge,,,c,o3,784799.32,782992,,200,783231.52,25815275.0076547
8108,0,random-pixel-fixed-size,random2 200x200 (663711792),merge,,,c,o3,786891.56,782868,,200,786233.84,19155245.8650568
8109,0.1467484547,random-pixel-fixed-size,random2 200x200 (663711792),merge,,,c,o3,786725.72,782788,,200,786026.88,37618859.71875
8110,0,random-pixel-fixed-size,random2 200x200 (818034604),merge,,,c,o3,756213.5,699136,,200,758900.24,3377933750.41414
8111,0.1467484547,random-pixel-fixed-size,random2 200x200 (818034604),merge,,,c,o3,789763.52,777960,,200,786231.2,814352077.019808
8112,0,random-pixel-fixed-size,random2 200x200 (1144991476),merge,,,c,o3,784917.36,782940,,200,783200.32,21761138.1721117
8113,0.1467484547,random-pixel-fixed-size,random2 200x200 (1144991476),merge,,,c,o3,784682.12,782884,,200,783135.76,31660303.6622475
8114,0,random-pixel-fixed-size,random2 200x200 (335467078),merge,,,c,o3,786091.76,782964,,200,783288.72,152398188.547901
8115,0.1467484547,random-pixel-fixed-size,random2 200x200 (335467078),merge,,,c,o3,757958.98,699318,,200,760770.42,3445475927.27233
8116,0,random-pixel-fixed-size,random2 200x200 (813833609),merge,,,c,o3,790552.44,778092,,200,786294.48,95711755.9256629
8117,0.1467484547,random-pixel-fixed-size,random2 200x200 (813833609),merge,,,c,o3,787914.8,782960,,200,786225.04,51573283.3939394
8118,0,random-pixel-fixed-size,random2 200x200 (2081421295),merge,,,c,o3,784497.72,782908,,200,783098.48,12609294.3046086
8119,0.1467484547,random-pixel-fixed-size,random2 200x200 (2081421295),merge,,,c,o3,787201.88,782896,,200,786245.44,28578566.6117424
8120,0,random-pixel-fixed-size,random2 200x200 (1665194694),merge,,,c,o3,769626.85,699335,,200,761100.86,13058904343.2197
8121,0.1467484547,random-pixel-fixed-size,random2 200x200 (1665194694),merge,,,c,o3,786763.2,782764,,200,786256.48,11907456.969697
8122,0,random-pixel-fixed-size,random2 200x200 (1634660306),merge,,,c,o3,754799.83,698999,,200,760056.24,2161236378.02131
8123,0.1467484547,random-pixel-fixed-size,random2 200x200 (1634660306),merge,,,c,o3,724089.77,696750,,200,705615.8,1336589302.1789
8124,0,random-pixel-fixed-size,random2 200x200 (594662880),merge,,,c,o3,790893.68,782928,,200,786213.52,109539134.76523
8125,0.1467484547,random-pixel-fixed-size,random2 200x200 (594662880),merge,,,c,o3,788135.52,782964,,200,786264.4,134263346.514757
8126,0,random-pixel-fixed-size,random2 200x200 (2099086020),merge,,,c,o3,784965.76,782864,,200,783271.44,17967031.0529514
8127,0.1467484547,random-pixel-fixed-size,random2 200x200 (2099086020),merge,,,c,o3,786935.04,782948,,200,786335.92,19019470.5842803
8128,0,random-pixel-fixed-size,random2 200x200 (959798838),merge,,,c,o3,787394.12,778180,,200,786336.96,25099921.6016414
8129,0.1467484547,random-pixel-fixed-size,random2 200x200 (959798838),merge,,,c,o3,787721.8,778232,,200,786252.24,36088549.9393939
8130,0,random-pixel-fixed-size,random2 200x200 (25750299),merge,,,c,o3,787895.44,782944,,200,786176.08,144794596.208491
8131,0.1467484547,random-pixel-fixed-size,random2 200x200 (25750299),merge,,,c,o3,786899.44,783040,,200,786252,13385428.3701073
8132,0,random-pixel-fixed-size,random2 200x200 (766480852),merge,,,c,o3,755560.17,699016,,200,759193.92,2071325348.24353
8133,0.1467484547,random-pixel-fixed-size,random2 200x200 (766480852),merge,,,c,o3,784863.64,782748,,200,783050,29478822.4953441
8134,0,random-pixel-fixed-size,random2 200x200 (901471110),merge,,,c,o3,787378.6,782764,,200,786182.48,33475962.6262626
8135,0.1467484547,random-pixel-fixed-size,random2 200x200 (901471110),merge,,,c,o3,786678.56,782980,,200,786240.08,9093865.21859217
8136,0,random-pixel-fixed-size,random2 200x200 (954978700),merge,,,c,o3,786765.52,782924,,200,786187.12,16145100.2117266
8137,0.1467484547,random-pixel-fixed-size,random2 200x200 (954978700),merge,,,c,o3,790070.52,782736,,200,786200.96,414045291.201626
8138,0,random-pixel-fixed-size,random2 200x200 (250037052),merge,,,c,o3,784866.8,782804,,200,783464.48,15841906.2626263
8139,0.1467484547,random-pixel-fixed-size,random2 200x200 (250037052),merge,,,c,o3,786515.56,782896,,200,786169.68,11927776.6125316
8140,0,random-pixel-fixed-size,random2 200x200 (1113699290),merge,,,c,o3,791916.32,777956,,200,783866.24,1227827883.53291
8141,0.1467484547,random-pixel-fixed-size,random2 200x200 (1113699290),merge,,,c,o3,751404.17,698983,,200,758488.42,1728863841.09201
8142,0,random-pixel-fixed-size,random2 200x200 (1250718455),merge,,,c,o3,784702.8,782848,,200,783142.56,19389665.1313131
8143,0.1467484547,random-pixel-fixed-size,random2 200x200 (1250718455),merge,,,c,o3,787018.6,782940,,200,786326.24,13542118.9090909
8144,0,random-pixel-fixed-size,random2 200x200 (98768428),merge,,,c,o3,784539.16,782900,,200,783110.64,19130540.7013889
8145,0.1467484547,random-pixel-fixed-size,random2 200x200 (98768428),merge,,,c,o3,784562.72,782896,,200,783238.88,16525941.2945076
8146,0,random-pixel-fixed-size,random2 200x200 (960449276),merge,,,c,o3,790903.2,782932,,200,786322.32,731171545.858586
8147,0.1467484547,random-pixel-fixed-size,random2 200x200 (960449276),merge,,,c,o3,787042.08,782764,,200,786214,19150427.953125
8148,0,random-pixel-fixed-size,random2 200x200 (232899880),merge,,,c,o3,715368.41,699087,,200,700157.94,1247910884.74937
8149,0.1467484547,random-pixel-fixed-size,random2 200x200 (232899880),merge,,,c,o3,787728.72,782592,,200,786464.24,45143300.0015783
8150,0,random-pixel-fixed-size,random2 200x200 (602713750),merge,,,c,o3,780387.41,700528,,200,783577.28,608421558.082702
8151,0.1467484547,random-pixel-fixed-size,random2 200x200 (602713750),merge,,,c,o3,782237.1,699505,,200,786078.56,486471032.636364
8152,0,random-pixel-fixed-size,random2 200x200 (1790746779),merge,,,c,o3,771969.85,699409,,200,785764.64,993629088.775253
8153,0.1467484547,random-pixel-fixed-size,random2 200x200 (1790746779),merge,,,c,o3,786228.58,711838,,200,786366.8,69423646.7309028
8154,0,random-pixel-fixed-size,random2 200x200 (1585298692),merge,,,c,o3,787254,782700,,200,786287.44,15501150.2222222
8155,0.1467484547,random-pixel-fixed-size,random2 200x200 (1585298692),merge,,,c,o3,790369,782720,,200,786171.84,1371654384.60606
8156,0,random-pixel-fixed-size,random2 200x200 (1556677371),merge,,,c,o3,788212.68,783004,,200,786335.52,90097145.5531092
8157,0.1467484547,random-pixel-fixed-size,random2 200x200 (1556677371),merge,,,c,o3,786901.56,778476,,200,786311.12,16925841.7438447
8158,0,random-pixel-fixed-size,random2 200x200 (88885284),merge,,,c,o3,784728.28,782876,,200,783413.68,10336881.5369318
8159,0.1467484547,random-pixel-fixed-size,random2 200x200 (88885284),merge,,,c,o3,784462.12,782984,,200,783217.44,8611267.37941919
8160,0,random-pixel-fixed-size,random2 200x200 (1427056614),merge,,,c,o3,789640.01,782844,,200,783630,1425228101.50497
8161,0.1467484547,random-pixel-fixed-size,random2 200x200 (1427056614),merge,,,c,o3,751816.03,697471,,200,760102.98,1684085702.37279
8162,0,random-pixel-fixed-size,random2 200x200 (1258505823),merge,,,c,o3,782219.15,700731,,200,783067.6,1325892164.71465
8163,0.1467484547,random-pixel-fixed-size,random2 200x200 (1258505823),merge,,,c,o3,776447.85,699173,,200,782995.6,839058970.593434
8164,0,random-pixel-fixed-size,random2 200x200 (13999837),merge,,,c,o3,784223.68,782884,,200,783114.08,13303618.4824021
8165,0.1467484547,random-pixel-fixed-size,random2 200x200 (13999837),merge,,,c,o3,806206.43,776287,,200,783067.84,27064898147.8233
8166,0,random-pixel-fixed-size,random2 200x200 (279861221),merge,,,c,o3,770928.94,699111,,200,783086.48,923358869.572128
8167,0.1467484547,random-pixel-fixed-size,random2 200x200 (279861221),merge,,,c,o3,785038.28,782736,,200,783067.92,69734093.6581439
8168,0,random-pixel-fixed-size,random2 200x200 (211996288),merge,,,c,o3,784092.04,782776,,200,783027.68,9960051.8772096
8169,0.1467484547,random-pixel-fixed-size,random2 200x200 (211996288),merge,,,c,o3,784916.6,782880,,200,783139.12,39584677.9393939
8170,0,random-pixel-fixed-size,random2 200x200 (369554448),merge,,,c,o3,784799.16,782956,,200,783177.12,19489693.832702
8171,0.1467484547,random-pixel-fixed-size,random2 200x200 (369554448),merge,,,c,o3,787113.76,782964,,200,786218.32,19428289.0731534
8172,0,random-pixel-fixed-size,random2 200x200 (204557828),merge,,,c,o3,784894.36,782920,,200,783158.64,19719566.5761521
8173,0.1467484547,random-pixel-fixed-size,random2 200x200 (204557828),merge,,,c,o3,741669.77,699087,,200,739670.44,1788507823.53243
8174,0,random-pixel-fixed-size,random2 200x200 (468736315),merge,,,c,o3,773640.67,699144,,200,783063.84,784430564.84959
8175,0.1467484547,random-pixel-fixed-size,random2 200x200 (468736315),merge,,,c,o3,784261.84,782940,,200,783129.44,15142916.0145202
8176,0,random-pixel-fixed-size,random2 200x200 (2124251098),merge,,,c,o3,787570.16,783212,,200,786461.12,15307609.9943182
8177,0.1467484547,random-pixel-fixed-size,random2 200x200 (2124251098),merge,,,c,o3,786818.96,783028,,200,786244.72,19650789.0489268
8178,0,random-pixel-fixed-size,random2 200x200 (1904101559),merge,,,c,o3,787542.56,782940,,200,783663.36,76479880.2488952
8179,0.1467484547,random-pixel-fixed-size,random2 200x200 (1904101559),merge,,,c,o3,788329.76,782868,,200,786259.36,152639470.325679
8180,0,random-pixel-fixed-size,random2 200x200 (1940591161),merge,,,c,o3,789261.08,778044,,200,784091.36,107852880.761206
8181,0.1467484547,random-pixel-fixed-size,random2 200x200 (1940591161),merge,,,c,o3,754263.8,699190,,200,760279.64,2000059902.66667
8182,0,random-pixel-fixed-size,random2 200x200 (1054231799),merge,,,c,o3,788052.24,782912,,200,786334.64,105751251.659012
8183,0.1467484547,random-pixel-fixed-size,random2 200x200 (1054231799),merge,,,c,o3,759304.17,699269,,200,769798.12,1919243662.12232
8184,0,random-pixel-fixed-size,random2 200x200 (696556207),merge,,,c,o3,786707.08,782864,,200,786162.32,8959621.12484217
8185,0.1467484547,random-pixel-fixed-size,random2 200x200 (696556207),merge,,,c,o3,787458.32,782764,,200,786262.24,27995299.290483
8186,0,random-pixel-fixed-size,random2 200x200 (923192533),merge,,,c,o3,784898.16,782928,,200,783139.28,33351394.7215909
8187,0.1467484547,random-pixel-fixed-size,random2 200x200 (923192533),merge,,,c,o3,784701.48,782932,,200,783167.52,26188221.9491004
8188,0,random-pixel-fixed-size,random2 200x200 (880121610),merge,,,c,o3,785166.45,782896,,200,783155.52,30412485.9065657
8189,0.1467484547,random-pixel-fixed-size,random2 200x200 (880121610),merge,,,c,o3,784819.56,779900,,200,783135.12,30177657.1781881
8190,0,random-pixel-fixed-size,random2 200x200 (663282821),merge,,,c,o3,786284.48,782836,,200,783383.04,65459263.4440499
8191,0.1467484547,random-pixel-fixed-size,random2 200x200 (663282821),merge,,,c,o3,753443.18,699285,,200,761727.74,1702504816.79553
8192,0,random-pixel-fixed-size,random2 200x200 (159286226),merge,,,c,o3,788492.72,783004,,200,786257.84,144127270.910669
8193,0.1467484547,random-pixel-fixed-size,random2 200x200 (159286226),merge,,,c,o3,753456.01,699406,,200,760480.4,1781391427.02012
8194,0,random-pixel-fixed-size,random2 200x200 (532333135),merge,,,c,o3,788186.88,774138,,200,783348.88,135039870.49053
8195,0.1467484547,random-pixel-fixed-size,random2 200x200 (532333135),merge,,,c,o3,721966.32,699016,,200,717348.5,541386022.199574
8196,0,random-pixel-fixed-size,random2 200x200 (1991128557),merge,,,c,o3,701244.91,694770,,200,699224.94,47621722.8503788
8197,0.1467484547,random-pixel-fixed-size,random2 200x200 (1991128557),merge,,,c,o3,700238.91,698999,,200,699189.46,14485545.4564394
8198,0,random-pixel-fixed-size,random2 200x200 (1960721183),merge,,,c,o3,702161.78,699000,,200,702002.26,6103032.23390152
8199,0.1467484547,random-pixel-fixed-size,random2 200x200 (1960721183),merge,,,c,o3,703637.65,694927,,200,702070.2,36316553.5227273
8200,0,random-pixel-fixed-size,random2 200x200 (438714404),merge,,,c,o3,703766.97,699003,,200,701949.92,128462527.544508
8201,0.1467484547,random-pixel-fixed-size,random2 200x200 (438714404),merge,,,c,o3,702429.63,699103,,200,702042.8,12192397.4880051
8202,0,random-pixel-fixed-size,random2 200x200 (1337225634),merge,,,c,o3,707097.4,699215,,200,702219.66,98159223.4343434
8203,0.1467484547,random-pixel-fixed-size,random2 200x200 (1337225634),merge,,,c,o3,702936,699248,,200,702037.52,25719883.2727273
8204,0,random-pixel-fixed-size,random2 200x200 (582362178),merge,,,c,o3,705524.57,699012,,200,701965.26,299505560.732402
8205,0.1467484547,random-pixel-fixed-size,random2 200x200 (582362178),merge,,,c,o3,702585.81,699049,,200,701992.84,10273393.1049558
8206,0,random-pixel-fixed-size,random2 200x200 (105197541),merge,,,c,o3,703680.05,699003,,200,701963.02,128000843.684343
8207,0.1467484547,random-pixel-fixed-size,random2 200x200 (105197541),merge,,,c,o3,702680.65,698929,,200,701983.68,12878747.8661616
8208,0,random-pixel-fixed-size,random2 200x200 (2116845032),merge,,,c,o3,705440.69,694902,,200,702049.26,65988172.6807134
8209,0.1467484547,random-pixel-fixed-size,random2 200x200 (2116845032),merge,,,c,o3,700514.74,699007,,200,699181.72,14836676.7600221
8210,0,random-pixel-fixed-size,random2 200x200 (392228696),merge,,,c,o3,701261.01,698324,,200,699196.6,140600713.343355
8211,0.1467484547,random-pixel-fixed-size,random2 200x200 (392228696),merge,,,c,o3,701170.44,699065,,200,699304.92,38309944.1478851
8212,0,random-pixel-fixed-size,random2 200x200 (223729824),merge,,,c,o3,702566.76,698995,,200,701624.76,64796995.2549716
8213,0.1467484547,random-pixel-fixed-size,random2 200x200 (223729824),merge,,,c,o3,703643.68,699161,,200,702040.62,49964961.5733112
8214,0,random-pixel-fixed-size,random2 200x200 (827462710),merge,,,c,o3,700311.7,699020,,200,699267.48,11032870.4545455
8215,0.1467484547,random-pixel-fixed-size,random2 200x200 (827462710),merge,,,c,o3,701823.02,698999,,200,699520.96,53002522.4440499
8216,0,random-pixel-fixed-size,random2 200x200 (314227535),merge,,,c,o3,702771.39,699260,,200,702155.8,19108773.9372633
8217,0.1467484547,random-pixel-fixed-size,random2 200x200 (314227535),merge,,,c,o3,702739.88,699062,,200,702021.1,24687943.177399
8218,0,random-pixel-fixed-size,random2 200x200 (861264076),merge,,,c,o3,712968.71,699273,,200,702117.58,9902730087.56155
8219,0.1467484547,random-pixel-fixed-size,random2 200x200 (861264076),merge,,,c,o3,700149.71,697624,,200,699273.62,10710855.7837753
8220,0,random-pixel-fixed-size,random2 200x200 (1624213497),merge,,,c,o3,701588.87,698999,,200,699257.88,130369608.498106
8221,0.1467484547,random-pixel-fixed-size,random2 200x200 (1624213497),merge,,,c,o3,700735.99,699049,,200,699234.24,32062285.6665878
8222,0,random-pixel-fixed-size,random2 200x200 (826030693),merge,,,c,o3,700719.41,699032,,200,699258.94,17995030.9715909
8223,0.1467484547,random-pixel-fixed-size,random2 200x200 (826030693),merge,,,c,o3,700333.67,694969,,200,699252.28,9123588.56676136
8224,0,random-pixel-fixed-size,random2 200x200 (37805787),merge,,,c,o3,703747.73,698963,,200,702004.78,74325715.1687974
8225,0.1467484547,random-pixel-fixed-size,random2 200x200 (37805787),merge,,,c,o3,707499.13,699066,,200,699774.2,3298754082.84154
8226,0,random-pixel-fixed-size,random2 200x200 (1278717062),merge,,,c,o3,701272.46,697964,,200,699426.02,26362960.8974116
8227,0.1467484547,random-pixel-fixed-size,random2 200x200 (1278717062),merge,,,c,o3,700196.38,699003,,200,699253.3,12697954.1167929
8228,0,random-pixel-fixed-size,random2 200x200 (1804532640),merge,,,c,o3,702563.6,699065,,200,702061.64,10510031.8585859
8229,0.1467484547,random-pixel-fixed-size,random2 200x200 (1804532640),merge,,,c,o3,702587.61,699045,,200,702056.56,24572477.8362532
8230,0,random-pixel-fixed-size,random2 200x200 (1272590008),merge,,,c,o3,700531.33,699012,,200,699276.06,15312390.162721
8231,0.1467484547,random-pixel-fixed-size,random2 200x200 (1272590008),merge,,,c,o3,700152.82,699061,,200,699276.3,7812340.99755366
8232,0,random-pixel-fixed-size,random2 200x200 (111632295),merge,,,c,o3,700274.69,699070,,200,699283.6,12469764.296875
8233,0.1467484547,random-pixel-fixed-size,random2 200x200 (111632295),merge,,,c,o3,702003.79,699037,,200,702071.46,3500184.91508838
8234,0,random-pixel-fixed-size,random2 200x200 (1110322077),merge,,,c,o3,703473.74,698900,,200,702043.66,98298237.7095171
8235,0.1467484547,random-pixel-fixed-size,random2 200x200 (1110322077),merge,,,c,o3,701493.17,699004,,200,699351.64,37721377.0112058
8236,0,random-pixel-fixed-size,random2 200x200 (1904825301),merge,,,c,o3,700813.23,698983,,200,699244.88,33834913.4920297
8237,0.1467484547,random-pixel-fixed-size,random2 200x200 (1904825301),merge,,,c,o3,700056.1,699024,,200,699229.66,8864525.64646465
8238,0,random-pixel-fixed-size,random2 200x200 (1491826219),merge,,,c,o3,700267.14,698080,,200,699219.16,11909771.414536
8239,0.1467484547,random-pixel-fixed-size,random2 200x200 (1491826219),merge,,,c,o3,700512.84,699061,,200,699295.36,14896522.1155303
8240,0,random-pixel-fixed-size,random2 200x200 (149362799),merge,,,c,o3,701493.46,697934,,200,699476.26,47819436.9580177
8241,0.1467484547,random-pixel-fixed-size,random2 200x200 (149362799),merge,,,c,o3,703172.88,699161,,200,702090.48,21055499.5410354
8242,0,random-pixel-fixed-size,random2 200x200 (210173080),merge,,,c,o3,700830.75,699070,,200,699277.6,21111816.4924242
8243,0.1467484547,random-pixel-fixed-size,random2 200x200 (210173080),merge,,,c,o3,702579.06,698983,,200,702049.98,11341105.7539457
8244,0,random-pixel-fixed-size,random2 200x200 (1641401680),merge,,,c,o3,700737.89,698987,,200,699457.44,12338101.0887784
8245,0.1467484547,random-pixel-fixed-size,random2 200x200 (1641401680),merge,,,c,o3,700504.69,699036,,200,699262.02,16618863.0443497
8246,0,random-pixel-fixed-size,random2 200x200 (1483653965),merge,,,c,o3,710838.8,699157,,200,699526.16,8561936345.75758
8247,0.1467484547,random-pixel-fixed-size,random2 200x200 (1483653965),merge,,,c,o3,702489.9,699145,,200,702037.36,13463096.7373737
8248,0,random-pixel-fixed-size,random2 200x200 (678517663),merge,,,c,o3,700897.66,698949,,200,699260.38,18354008.9539141
8249,0.1467484547,random-pixel-fixed-size,random2 200x200 (678517663),merge,,,c,o3,701097.2,699062,,200,699259.88,38017746.8888889
8250,0,random-pixel-fixed-size,random2 200x200 (267243337),merge,,,c,o3,700533.6,699041,,200,699307.72,15609076.040404
